SEQN,SDDSRVYR,RIDSTATR,RIAGENDR,RIDAGEYR,RIDAGEMN,RIDRETH1,RIDRETH3,RIDEXMON,RIDEXAGM,DMQMILIZ,DMQADFC,DMDBORN4,DMDCITZN,DMDYRSUS,DMDEDUC3,DMDEDUC2,DMDMARTL,RIDEXPRG,SIALANG,SIAPROXY,SIAINTRP,FIALANG,FIAPROXY,FIAINTRP,MIALANG,MIAPROXY,MIAINTRP,AIALANGA,DMDHHSIZ,DMDFMSIZ,DMDHHSZA,DMDHHSZB,DMDHHSZE,DMDHRGND,DMDHRAGE,DMDHRBR4,DMDHREDU,DMDHRMAR,DMDHSEDU,WTINT2YR,WTMEC2YR,SDMVPSU,SDMVSTRA,INDHHIN2,INDFMIN2,INDFMPIR
77998.0,8.0,2.0,1.0,8.0,,3.0,3.0,2.0,106.0,,,1.0,1.0,,2.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,5.397605346934028e-79,1.0,36.0,1.0,5.0,1.0,5.0,34080.193448,34429.220177,2.0,107.0,6.0,6.0,1.0
78000.0,8.0,2.0,2.0,33.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,2.0,1.0,5.397605346934028e-79,2.0,33.0,1.0,5.0,1.0,,50239.070187,53181.959497,1.0,109.0,15.0,15.0,3.63
78001.0,8.0,2.0,2.0,31.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,32.0,1.0,4.0,1.0,5.0,88747.541698,90986.273494,1.0,116.0,9.0,9.0,2.34
78002.0,8.0,2.0,2.0,31.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,31.0,1.0,5.0,1.0,5.0,59439.591983,60887.652979,2.0,118.0,15.0,15.0,5.0
78004.0,8.0,2.0,1.0,23.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,55.0,1.0,4.0,1.0,4.0,45484.281501,45990.18632,2.0,106.0,15.0,15.0,5.0
78012.0,8.0,2.0,1.0,33.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,5.397605346934028e-79,1.0,33.0,1.0,5.0,1.0,5.0,53832.413678,55259.235586,1.0,110.0,10.0,10.0,2.36
78016.0,8.0,2.0,1.0,12.0,,3.0,3.0,2.0,152.0,,,1.0,1.0,,6.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,2.0,48.0,1.0,5.0,1.0,5.0,91849.551527,91194.931481,2.0,113.0,15.0,15.0,5.0
78021.0,8.0,2.0,2.0,62.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,62.0,1.0,4.0,2.0,,113714.512414,114951.154202,1.0,115.0,4.0,4.0,1.53
78025.0,8.0,2.0,1.0,15.0,,3.0,3.0,1.0,190.0,,,1.0,1.0,,9.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,36.0,1.0,3.0,1.0,4.0,19383.554945,21352.734071,1.0,117.0,8.0,8.0,1.91
78027.0,8.0,2.0,2.0,44.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,44.0,1.0,4.0,3.0,,32939.067721,34225.218909,1.0,105.0,6.0,6.0,1.93
78033.0,8.0,2.0,2.0,61.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,1.0,2.0,61.0,1.0,4.0,2.0,,79172.968756,78518.824841,1.0,104.0,6.0,6.0,1.64
78034.0,8.0,2.0,1.0,31.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,31.0,1.0,5.0,5.0,,69244.437969,75767.546573,2.0,107.0,14.0,14.0,5.0
78037.0,8.0,2.0,2.0,67.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,70.0,1.0,5.0,1.0,5.0,108922.735854,109643.38838,2.0,113.0,15.0,15.0,5.0
78038.0,8.0,2.0,2.0,11.0,,3.0,3.0,2.0,137.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,40.0,1.0,4.0,1.0,5.0,51458.637583,52131.15801,1.0,114.0,12.0,12.0,
78040.0,8.0,2.0,2.0,59.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,59.0,1.0,5.0,1.0,,24782.967191,25308.80815,1.0,112.0,1.0,1.0,0.12
78042.0,8.0,2.0,2.0,63.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,63.0,1.0,5.0,5.0,,58203.453471,57966.680835,2.0,105.0,8.0,8.0,4.54
78043.0,8.0,2.0,1.0,61.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,61.0,1.0,3.0,1.0,4.0,167884.543709,171395.264901,2.0,109.0,10.0,10.0,4.32
78046.0,8.0,2.0,1.0,19.0,,3.0,3.0,2.0,237.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,1.0,2.0,1.0,61.0,1.0,4.0,1.0,4.0,61838.809006,61781.612885,1.0,114.0,14.0,14.0,3.1
78047.0,8.0,2.0,2.0,72.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,2.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,49.0,1.0,3.0,3.0,,38920.491029,39625.678454,2.0,115.0,8.0,8.0,2.65
78052.0,8.0,2.0,2.0,49.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,47.0,2.0,5.0,1.0,5.0,66313.020476,66731.447531,2.0,112.0,15.0,15.0,5.0
78055.0,8.0,2.0,1.0,9.0,,3.0,3.0,2.0,120.0,,,1.0,1.0,,4.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,28.0,2.0,4.0,4.0,,13900.049456,15060.388917,2.0,117.0,3.0,3.0,0.61
78058.0,8.0,1.0,1.0,50.0,,3.0,3.0,,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,50.0,1.0,2.0,1.0,,77917.122011,5.397605346934028e-79,2.0,106.0,7.0,7.0,1.77
78060.0,8.0,2.0,2.0,2.0,,3.0,3.0,1.0,27.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,5.0,5.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0,27.0,1.0,4.0,1.0,5.0,25581.922245,28442.079962,2.0,116.0,15.0,15.0,5.0
78061.0,8.0,2.0,1.0,47.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,2.0,1.0,2.0,70.0,1.0,5.0,2.0,,50832.77301,53796.99405,2.0,109.0,15.0,15.0,5.0
78063.0,8.0,2.0,2.0,77.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,77.0,1.0,3.0,2.0,,43508.78222,43865.955274,2.0,114.0,5.0,5.0,1.76
78067.0,8.0,2.0,2.0,10.0,,3.0,3.0,2.0,129.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,1.0,3.0,5.397605346934028e-79,2.0,43.0,1.0,5.0,1.0,5.0,64947.503322,68171.741764,1.0,105.0,15.0,15.0,3.96
78068.0,8.0,2.0,1.0,19.0,,3.0,3.0,2.0,235.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,23.0,1.0,2.0,6.0,,50861.041725,51789.131368,2.0,112.0,,,
78070.0,8.0,2.0,1.0,46.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,46.0,1.0,3.0,1.0,4.0,23010.64255,23366.375148,2.0,115.0,7.0,7.0,1.47
78073.0,8.0,2.0,1.0,14.0,,3.0,3.0,2.0,176.0,,,1.0,1.0,,7.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,53.0,1.0,5.0,1.0,5.0,65302.031864,66326.051994,1.0,104.0,14.0,14.0,5.0
78075.0,8.0,2.0,1.0,73.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,73.0,1.0,3.0,1.0,4.0,89445.783154,89622.732337,1.0,109.0,5.0,5.0,1.55
78082.0,8.0,2.0,1.0,40.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,40.0,,,77.0,,90642.388744,91215.193708,1.0,108.0,15.0,14.0,5.0
78083.0,8.0,2.0,1.0,53.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,53.0,1.0,3.0,3.0,,113750.835861,115547.102255,1.0,113.0,3.0,1.0,0.04
78084.0,8.0,2.0,2.0,61.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,50.0,1.0,2.0,1.0,1.0,29962.886786,30136.765985,1.0,113.0,3.0,3.0,0.76
78090.0,8.0,2.0,2.0,15.0,,3.0,3.0,1.0,190.0,,,1.0,1.0,,9.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,2.0,50.0,1.0,4.0,1.0,4.0,50982.575914,53566.591757,1.0,116.0,15.0,15.0,3.63
78096.0,8.0,2.0,1.0,28.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,28.0,1.0,4.0,1.0,,92360.173931,92640.065691,2.0,105.0,7.0,7.0,2.02
78097.0,8.0,2.0,1.0,17.0,,3.0,3.0,1.0,208.0,2.0,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,37.0,1.0,3.0,1.0,5.0,64429.496346,69141.914141,2.0,108.0,15.0,15.0,3.6
78098.0,8.0,2.0,2.0,41.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,2.0,41.0,1.0,5.0,3.0,,115871.254733,120395.607189,1.0,105.0,13.0,13.0,
78099.0,8.0,2.0,1.0,72.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,72.0,1.0,3.0,2.0,,11102.515965,11167.846602,2.0,104.0,3.0,3.0,0.76
78101.0,8.0,2.0,2.0,80.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,1.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,80.0,1.0,1.0,2.0,,26528.578763,27726.782819,1.0,116.0,2.0,2.0,0.53
78107.0,8.0,2.0,2.0,54.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,3.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,54.0,1.0,3.0,3.0,,70873.462288,75720.622174,2.0,114.0,6.0,6.0,2.14
78109.0,8.0,2.0,1.0,16.0,,3.0,3.0,1.0,202.0,,,1.0,1.0,,10.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,6.0,6.0,5.397605346934028e-79,4.0,5.397605346934028e-79,2.0,40.0,1.0,4.0,1.0,5.0,49146.845584,48796.571578,1.0,116.0,15.0,15.0,3.17
78110.0,8.0,2.0,2.0,8.0,,3.0,3.0,1.0,100.0,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,42.0,1.0,3.0,3.0,,74354.66917,75326.421168,1.0,113.0,2.0,2.0,0.39
78111.0,8.0,2.0,1.0,32.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,32.0,1.0,2.0,1.0,3.0,19211.134195,20206.205749,2.0,109.0,3.0,3.0,0.51
78113.0,8.0,2.0,2.0,12.0,,3.0,3.0,1.0,145.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,5.397605346934028e-79,3.0,5.397605346934028e-79,2.0,41.0,1.0,5.0,1.0,5.0,52627.175138,53905.103916,1.0,116.0,15.0,15.0,4.72
78114.0,8.0,2.0,2.0,59.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,59.0,1.0,3.0,2.0,,122899.023397,135323.683893,1.0,113.0,1.0,1.0,5.397605346934028e-79
78115.0,8.0,2.0,1.0,11.0,,3.0,3.0,2.0,143.0,,,1.0,1.0,,5.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,5.397605346934028e-79,1.0,42.0,1.0,5.0,1.0,4.0,43164.746157,43864.307489,2.0,107.0,7.0,7.0,1.43
78119.0,8.0,2.0,2.0,73.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,2.0,73.0,1.0,4.0,2.0,,30098.56176,30914.112909,1.0,104.0,14.0,14.0,5.0
78124.0,8.0,2.0,1.0,46.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,2.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,5.397605346934028e-79,2.0,1.0,71.0,1.0,2.0,1.0,4.0,66076.325643,67726.229349,1.0,116.0,7.0,7.0,1.45
78129.0,8.0,2.0,2.0,39.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,39.0,1.0,3.0,1.0,3.0,66745.514133,68956.182189,1.0,115.0,12.0,6.0,1.7
78130.0,8.0,2.0,2.0,57.0,,3.0,3.0,1.0,,2.0,,2.0,1.0,4.0,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,59.0,2.0,3.0,1.0,3.0,97441.437658,104001.138086,1.0,116.0,7.0,7.0,2.2
78131.0,8.0,2.0,1.0,80.0,,3.0,3.0,2.0,,2.0,,2.0,1.0,8.0,,3.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,80.0,2.0,3.0,1.0,4.0,42071.929453,43645.903124,2.0,112.0,7.0,7.0,2.67
78132.0,8.0,2.0,2.0,22.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,2.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,25.0,1.0,4.0,6.0,,58260.697677,59065.383708,1.0,105.0,4.0,4.0,0.92
78135.0,8.0,1.0,1.0,10.0,,3.0,3.0,,,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,5.397605346934028e-79,1.0,5.397605346934028e-79,1.0,49.0,,,1.0,2.0,26305.81196,5.397605346934028e-79,2.0,107.0,4.0,4.0,0.76
78136.0,8.0,2.0,1.0,5.0,,3.0,3.0,2.0,65.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,1.0,5.397605346934028e-79,1.0,37.0,1.0,3.0,3.0,,23844.715336,24389.221835,1.0,105.0,3.0,3.0,0.59
78138.0,8.0,2.0,1.0,66.0,,3.0,3.0,2.0,,1.0,2.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,65.0,1.0,4.0,1.0,4.0,111519.206155,113851.242397,2.0,109.0,14.0,14.0,4.77
78140.0,8.0,2.0,2.0,47.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,47.0,1.0,5.0,1.0,5.0,57111.14129,57423.074675,1.0,112.0,15.0,15.0,5.0
78141.0,8.0,2.0,1.0,9.0,,3.0,3.0,2.0,116.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,2.0,5.397605346934028e-79,2.0,47.0,1.0,5.0,1.0,,39849.768852,41711.305447,1.0,110.0,14.0,14.0,3.4
78143.0,8.0,2.0,1.0,5.397605346934028e-79,7.0,3.0,3.0,1.0,7.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,28.0,1.0,3.0,6.0,,10888.3559,10489.61775,2.0,109.0,5.0,5.0,1.01
78146.0,8.0,2.0,1.0,33.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,5.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,5.397605346934028e-79,5.397605346934028e-79,1.0,1.0,33.0,1.0,3.0,5.0,,12812.197906,14019.159228,1.0,117.0,12.0,1.0,5.397605346934028e-79
78148.0,8.0,2.0,2.0,23.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,3.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,23.0,1.0,3.0,5.0,,75767.153187,83527.135519,2.0,115.0,4.0,4.0,1.37
78152.0,8.0,2.0,1.0,5.397605346934028e-79,3.0,3.0,3.0,1.0,3.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,20.0,1.0,4.0,1.0,4.0,10522.237687,10192.070823,2.0,109.0,3.0,3.0,0.61
78154.0,8.0,2.0,2.0,2.0,,3.0,3.0,2.0,27.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,4.0,4.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0,20.0,1.0,3.0,5.0,,11756.676598,13071.118452,1.0,113.0,1.0,1.0,5.397605346934028e-79
78155.0,8.0,2.0,1.0,9.0,,3.0,3.0,1.0,119.0,,,1.0,1.0,,3.0,,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,2.0,5.397605346934028e-79,1.0,37.0,1.0,3.0,3.0,,58836.858965,61051.720696,2.0,109.0,5.0,5.0,1.06
78162.0,8.0,2.0,1.0,3.0,,3.0,3.0,2.0,47.0,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,3.0,3.0,1.0,5.397605346934028e-79,5.397605346934028e-79,2.0,43.0,1.0,3.0,1.0,3.0,57942.40529,78285.289938,2.0,113.0,14.0,14.0,4.55
78164.0,8.0,2.0,2.0,18.0,,3.0,3.0,1.0,224.0,2.0,,1.0,1.0,,11.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,56.0,1.0,4.0,1.0,5.0,69144.47305,73380.411123,2.0,114.0,14.0,14.0,3.14
78167.0,8.0,2.0,1.0,76.0,,3.0,3.0,2.0,,1.0,1.0,1.0,1.0,,,4.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,76.0,1.0,4.0,1.0,4.0,81877.396403,81557.578184,2.0,113.0,10.0,10.0,4.13
78168.0,8.0,2.0,2.0,19.0,,3.0,3.0,2.0,232.0,2.0,,1.0,1.0,,13.0,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,2.0,19.0,1.0,3.0,,,29554.616125,30451.038095,2.0,112.0,5.0,5.0,1.27
78170.0,8.0,2.0,2.0,50.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,4.0,6.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,7.0,7.0,5.397605346934028e-79,3.0,1.0,2.0,42.0,1.0,3.0,5.0,,71759.795102,75730.166135,1.0,105.0,9.0,9.0,1.51
78176.0,8.0,2.0,2.0,61.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,66.0,1.0,5.0,1.0,5.0,138843.957194,139762.573933,2.0,109.0,15.0,15.0,5.0
78179.0,8.0,2.0,2.0,52.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,5.397605346934028e-79,1.0,51.0,1.0,5.0,1.0,5.0,115465.958145,117863.624529,2.0,105.0,15.0,15.0,5.0
78180.0,8.0,2.0,2.0,80.0,,3.0,3.0,2.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,2.0,2.0,5.397605346934028e-79,5.397605346934028e-79,2.0,1.0,80.0,1.0,3.0,1.0,5.0,40753.93159,43202.952445,1.0,104.0,14.0,14.0,5.0
78181.0,8.0,1.0,1.0,6.0,,3.0,3.0,,,,,1.0,1.0,,5.397605346934028e-79,,,,1.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,2.0,5.397605346934028e-79,1.0,5.397605346934028e-79,2.0,45.0,1.0,5.0,5.0,,44666.165675,5.397605346934028e-79,1.0,104.0,15.0,15.0,5.0
78183.0,8.0,2.0,1.0,63.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,5.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,5.397605346934028e-79,5.397605346934028e-79,2.0,2.0,31.0,1.0,5.0,5.0,,62130.813413,64390.11305,1.0,109.0,15.0,15.0,5.0
